-0.749748557,-0.450866056,-0.270430768
-0.74969643,-0.450870758,-0.270600251
-0.749645017,-0.450875427,-0.270769917
-0.749594308,-0.450880062,-0.270939767
-0.749544295,-0.450884664,-0.271109801
-0.74949497,-0.450889231,-0.27128002
-0.749446325,-0.450893764,-0.271450423
-0.749398353,-0.450898264,-0.271621011
-0.749351046,-0.450902729,-0.271791785
-0.749304396,-0.45090716,-0.271962744
-0.749258396,-0.450911557,-0.272133889
-0.749213039,-0.45091592,-0.27230522
-0.749168318,-0.450920249,-0.272476737
-0.749124225,-0.450924543,-0.272648442
-0.749080754,-0.450928803,-0.272820333
-0.749037898,-0.450933029,-0.272992411
-0.748995651,-0.45093722,-0.273164678
-0.748954006,-0.450941376,-0.273337132
-0.748912955,-0.450945498,-0.273509774
-0.748872494,-0.450949585,-0.273682605
-0.748832616,-0.450953638,-0.273855624
-0.748793315,-0.450957656,-0.274028833
-0.748754584,-0.450961639,-0.274202231
-0.748716419,-0.450965587,-0.274375818
-0.748678812,-0.4509695,-0.274549596
-0.748641758,-0.450973379,-0.274723564
-0.748605252,-0.450977222,-0.274897722
-0.748569288,-0.45098103,-0.275072071
-0.748533861,-0.450984803,-0.275246612
-0.748498965,-0.450988541,-0.275421344
-0.748464594,-0.450992243,-0.275596268
-0.748430744,-0.450995911,-0.275771383
-0.74839741,-0.450999543,-0.275946692
-0.748364586,-0.451003139,-0.276122192
-0.748332268,-0.4510067,-0.276297886
-0.74830045,-0.451010226,-0.276473773
-0.748269127,-0.451013715,-0.276649854
-0.748238296,-0.45101717,-0.276826129
-0.74820795,-0.451020588,-0.277002598
-0.748178086,-0.451023971,-0.277179261
-0.7481487,-0.451027318,-0.277356119
-0.748119785,-0.451030629,-0.277533172
-0.748091339,-0.451033905,-0.277710421
-0.748063356,-0.451037144,-0.277887866
-0.748035833,-0.451040347,-0.278065506
-0.748008765,-0.451043514,-0.278243343
-0.747982147,-0.451046645,-0.278421377
-0.747955977,-0.45104974,-0.278599608
-0.747930249,-0.451052798,-0.278778036
-0.74790496,-0.451055821,-0.278956661
-0.747880106,-0.451058806,-0.279135485
-0.747855683,-0.451061756,-0.279314507
-0.747831686,-0.451064669,-0.279493727
-0.747808113,-0.451067545,-0.279673146
-0.74778496,-0.451070385,-0.279852765
-0.747762222,-0.451073188,-0.280032583
-0.747739896,-0.451075954,-0.2802126
-0.747717979,-0.451078684,-0.280392818
-0.747696467,-0.451081377,-0.280573237
-0.747675357,-0.451084033,-0.280753856
-0.747654644,-0.451086651,-0.280934677
-0.747634327,-0.451089233,-0.281115699
-0.7476144,-0.451091778,-0.281296922
-0.747594862,-0.451094286,-0.281478348
-0.747575708,-0.451096757,-0.281659976
-0.747556936,-0.45109919,-0.281841807
-0.747538542,-0.451101586,-0.282023841
-0.747520524,-0.451103944,-0.282206078
-0.747502877,-0.451106266,-0.282388519
-0.7474856,-0.45110855,-0.282571165
-0.747468688,-0.451110796,-0.282754014
-0.747452139,-0.451113004,-0.282937068
-0.747435951,-0.451115175,-0.283120328
-0.74742012,-0.451117309,-0.283303792
-0.747404643,-0.451119404,-0.283487462
-0.747389517,-0.451121462,-0.283671339
-0.74737474,-0.451123482,-0.283855422
-0.747360309,-0.451125464,-0.284039711
-0.747346221,-0.451127407,-0.284224207
-0.747332473,-0.451129313,-0.284408911
-0.747319063,-0.451131181,-0.284593823
-0.747305988,-0.45113301,-0.284778942
-0.747293246,-0.451134802,-0.28496427
-0.747280834,-0.451136555,-0.285149807
-0.747268748,-0.451138269,-0.285335552
-0.747256988,-0.451139945,-0.285521507
-0.747245551,-0.451141583,-0.285707672
-0.747234433,-0.451143182,-0.285894047
-0.747223633,-0.451144743,-0.286080632
-0.747213147,-0.451146265,-0.286267428
-0.747202975,-0.451147748,-0.286454435
-0.747193113,-0.451149192,-0.286641653
-0.747183559,-0.451150598,-0.286829084
-0.747174311,-0.451151964,-0.287016726
-0.747165366,-0.451153292,-0.287204581
-0.747156723,-0.451154581,-0.287392648
-0.747148379,-0.45115583,-0.287580929
-0.747140332,-0.451157041,-0.287769423
-0.747132579,-0.451158212,-0.287958132
-0.74712512,-0.451159344,-0.288147054
-0.74711795,-0.451160436,-0.288336191
-0.74711107,-0.45116149,-0.288525543
-0.747104475,-0.451162503,-0.28871511
-0.747098165,-0.451163478,-0.288904892
