-0.755777994,-0.450463115,-0.259163998,-0.241022518
-0.755641796,-0.450470019,-0.259321474,-0.243762186
-0.755507654,-0.450476894,-0.259479114,-0.285427025
-0.755375529,-0.450483738,-0.25963692,-0.285600612
-0.755245379,-0.450490552,-0.259794892,-0.283176432
-0.755117166,-0.450497335,-0.25995303,-0.26255256
-0.754990852,-0.450504088,-0.260111334,-0.278319127
-0.7548664,-0.450510811,-0.260269804,-0.255064408
-0.754743774,-0.450517503,-0.260428441,-0.270845579
-0.75462294,-0.450524165,-0.260587245,-0.2553755
-0.754503864,-0.450530796,-0.260746216,-0.239886519
-0.754386513,-0.450537396,-0.260905354,-0.260905354
-0.754270856,-0.450543966,-0.26106466,-0.284560479
-0.754156861,-0.450550504,-0.261224134,-0.242938445
-0.754044499,-0.450557013,-0.261383776,-0.240473074
-0.75393374,-0.45056349,-0.261543587,-0.264159023
-0.753824555,-0.450569936,-0.261703566,-0.251235423
-0.753716918,-0.450576352,-0.261863715,-0.280194175
-0.753610801,-0.450582736,-0.262024032,-0.285606195
-0.753506178,-0.450589089,-0.262184519,-0.235966067
-0.753403023,-0.450595412,-0.262345176,-0.23873411
-0.753301311,-0.450601703,-0.262506003,-0.249380703
-0.753201018,-0.450607963,-0.262667,-0.26004033
-0.753102121,-0.450614191,-0.262828167,-0.289110984
-0.753004596,-0.450620389,-0.262989505,-0.278768875
-0.75290842,-0.450626555,-0.263151015,-0.247361954
-0.752813572,-0.450632689,-0.263312695,-0.25014706
-0.752720031,-0.450638792,-0.263474547,-0.27928302
-0.752627774,-0.450644864,-0.263636571,-0.290000228
-0.752536783,-0.450650904,-0.263798767,-0.247970841
-0.752447037,-0.450656913,-0.263961135,-0.290357249
-0.752358517,-0.45066289,-0.264123676,-0.261482439
-0.752271203,-0.450668835,-0.26428639,-0.27750071
-0.752185078,-0.450674748,-0.264449277,-0.277671741
-0.752100122,-0.45068063,-0.264612337,-0.283135201
-0.752016319,-0.45068648,-0.264775571,-0.291253128
-0.751933651,-0.450692298,-0.264938978,-0.291432876
-0.751852101,-0.450698084,-0.26510256,-0.254498458
-0.751771652,-0.450703838,-0.265266317,-0.26791898
-0.75169229,-0.45070956,-0.265430248,-0.28931897
-0.751613996,-0.450715249,-0.265594354,-0.241690862
-0.751536758,-0.450720907,-0.265758635,-0.268416221
-0.751460558,-0.450726532,-0.265923092,-0.249967706
-0.751385382,-0.450732126,-0.266087725,-0.276731234
-0.751311217,-0.450737686,-0.266252533,-0.242289805
-0.751238047,-0.450743215,-0.266417518,-0.245104117
-0.751165859,-0.450748711,-0.26658268,-0.263916853
-0.75109464,-0.450754175,-0.266748018,-0.245408177
-0.751024375,-0.450759606,-0.266913534,-0.250898722
-0.750955053,-0.450765004,-0.267079227,-0.280433188
-0.75088666,-0.45077037,-0.267245098,-0.267245098
-0.750819184,-0.450775704,-0.267411146,-0.264737035
-0.750752612,-0.450781004,-0.267577373,-0.262225826
-0.750686933,-0.450786272,-0.267743779,-0.270421217
-0.750622135,-0.450791507,-0.267910363,-0.241119327
-0.750558206,-0.450796709,-0.268077126,-0.25467327
-0.750495135,-0.450801878,-0.268244069,-0.262879188
-0.750432912,-0.450807014,-0.268411191,-0.241570072
-0.750371524,-0.450812117,-0.268578493,-0.260521138
-0.750310963,-0.450817187,-0.268745975,-0.282183274
-0.750251216,-0.450822224,-0.268913638,-0.285048456
-0.750192275,-0.450827228,-0.269081481,-0.274463111
-0.750134128,-0.450832198,-0.269249506,-0.258479526
-0.750076767,-0.450837135,-0.269417711,-0.290971128
-0.750020181,-0.450842039,-0.269586099,-0.264194377
-0.74996436,-0.45084691,-0.269754668,-0.250871841
-0.749909297,-0.450851746,-0.269923419,-0.269923419
-0.749854981,-0.45085655,-0.270092353,-0.278195124
-0.749801404,-0.45086132,-0.270261469,-0.25945101
-0.749748557,-0.450866056,-0.270430768,-0.254204922
-0.74969643,-0.450870758,-0.270600251,-0.284130264
-0.749645017,-0.450875427,-0.270769917,-0.254523722
-0.749594308,-0.450880062,-0.270939767,-0.268230369
-0.749544295,-0.450884664,-0.271109801,-0.290087487
-0.74949497,-0.450889231,-0.27128002,-0.284844021
-0.749446325,-0.450893764,-0.271450423,-0.293166457
-0.749398353,-0.450898264,-0.271621011,-0.25260754
-0.749351046,-0.450902729,-0.271791785,-0.288099292
-0.749304396,-0.45090716,-0.271962744,-0.24476647
-0.749258396,-0.450911557,-0.272133889,-0.2449205
-0.749213039,-0.45091592,-0.27230522,-0.258689959
-0.749168318,-0.450920249,-0.272476737,-0.291550109
-0.749124225,-0.450924543,-0.272648442,-0.253563051
-0.749080754,-0.450928803,-0.272820333,-0.27009213
-0.749037898,-0.450933029,-0.272992411,-0.281182183
-0.748995651,-0.45093722,-0.273164678,-0.275896325
-0.748954006,-0.450941376,-0.273337132,-0.267870389
-0.748912955,-0.450945498,-0.273509774,-0.273509774
-0.748872494,-0.450949585,-0.273682605,-0.276419431
-0.748832616,-0.450953638,-0.273855624,-0.262901399
-0.748793315,-0.450957656,-0.274028833,-0.268548256
-0.748754584,-0.450961639,-0.274202231,-0.290654365
-0.748716419,-0.450965587,-0.274375818,-0.249681994
-0.748678812,-0.4509695,-0.274549596,-0.302004556
-0.748641758,-0.450973379,-0.274723564,-0.249998443
-0.748605252,-0.450977222,-0.274897722,-0.283144654
-0.748569288,-0.45098103,-0.275072071,-0.253066305
-0.748533861,-0.450984803,-0.275246612,-0.266989214
-0.748498965,-0.450988541,-0.275421344,-0.302963478
-0.748464594,-0.450992243,-0.275596268,-0.253548567
-0.748430744,-0.450995911,-0.275771383,-0.303348521
-0.74839741,-0.450999543,-0.275946692,-0.248352023
-0.748364586,-0.451003139,-0.276122192,-0.278883414
-0.748332268,-0.4510067,-0.276297886,-0.29011278
-0.74830045,-0.451010226,-0.276473773,-0.262650084
-0.748269127,-0.451013715,-0.276649854,-0.26558386
-0.748238296,-0.45101717,-0.276826129,-0.290667435
-0.74820795,-0.451020588,-0.277002598,-0.299162806
-0.748178086,-0.451023971,-0.277179261,-0.249461335
-0.7481487,-0.451027318,-0.277356119,-0.285676803
-0.748119785,-0.451030629,-0.277533172,-0.283083835
-0.748091339,-0.451033905,-0.277710421,-0.252716483
-0.748063356,-0.451037144,-0.277887866,-0.261214594
-0.748035833,-0.451040347,-0.278065506,-0.272504196
-0.748008765,-0.451043514,-0.278243343,-0.255983876
-0.747982147,-0.451046645,-0.278421377,-0.250579239
-0.747955977,-0.45104974,-0.278599608,-0.286957596
-0.747930249,-0.451052798,-0.278778036,-0.303868059
-0.74790496,-0.451055821,-0.278956661,-0.265008828
-0.747880106,-0.451058806,-0.279135485,-0.262387356
-0.747855683,-0.451061756,-0.279314507,-0.270935072
-0.747831686,-0.451064669,-0.279493727,-0.265519041
-0.747808113,-0.451067545,-0.279673146,-0.260096026
-0.74778496,-0.451070385,-0.279852765,-0.271457182
-0.747762222,-0.451073188,-0.280032583,-0.294034212
-0.747739896,-0.451075954,-0.2802126,-0.30823386
-0.747717979,-0.451078684,-0.280392818,-0.286000674
-0.747696467,-0.451081377,-0.280573237,-0.269350308
-0.747675357,-0.451084033,-0.280753856,-0.263908625
-0.747654644,-0.451086651,-0.280934677,-0.26969729
-0.747634327,-0.451089233,-0.281115699,-0.28954917
-0.7476144,-0.451091778,-0.281296922,-0.28692286
-0.747594862,-0.451094286,-0.281478348,-0.281478348
-0.747575708,-0.451096757,-0.281659976,-0.256310578
-0.747556936,-0.45109919,-0.281841807,-0.253657626
-0.747538542,-0.451101586,-0.282023841,-0.267922649
-0.747520524,-0.451103944,-0.282206078,-0.293494321
-0.747502877,-0.451106266,-0.282388519,-0.29933183
-0.7474856,-0.45110855,-0.282571165,-0.25713976
-0.747468688,-0.451110796,-0.282754014,-0.302546795
-0.747452139,-0.451113004,-0.282937068,-0.257472732
-0.747435951,-0.451115175,-0.283120328,-0.311432361
-0.74742012,-0.451117309,-0.283303792,-0.308801133
-0.747404643,-0.451119404,-0.283487462,-0.309001334
-0.747389517,-0.451121462,-0.283671339,-0.277997912
-0.74737474,-0.451123482,-0.283855422,-0.300886747
-0.747360309,-0.451125464,-0.284039711,-0.27551852
-0.747346221,-0.451127407,-0.284224207,-0.26148627
-0.747332473,-0.451129313,-0.284408911,-0.270188465
-0.747319063,-0.451131181,-0.284593823,-0.307361329
-0.747305988,-0.45113301,-0.284778942,-0.299017889
-0.747293246,-0.451134802,-0.28496427,-0.282114627
-0.747280834,-0.451136555,-0.285149807,-0.265189321
-0.747268748,-0.451138269,-0.285335552,-0.265362063
-0.747256988,-0.451139945,-0.285521507,-0.282666292
-0.747245551,-0.451141583,-0.285707672,-0.274279365
-0.747234433,-0.451143182,-0.285894047,-0.30304769
-0.747223633,-0.451144743,-0.286080632,-0.30324547
-0.747213147,-0.451146265,-0.286267428,-0.263366034
-0.747202975,-0.451147748,-0.286454435,-0.277860802
-0.747193113,-0.451149192,-0.286641653,-0.278042403
-0.747183559,-0.451150598,-0.286829084,-0.258146176
-0.747174311,-0.451151964,-0.287016726,-0.301367562
-0.747165366,-0.451153292,-0.287204581,-0.298692764
-0.747156723,-0.451154581,-0.287392648,-0.30176228
-0.747148379,-0.45115583,-0.287580929,-0.313463213
-0.747140332,-0.451157041,-0.287769423,-0.290647117
-0.747132579,-0.451158212,-0.287958132,-0.299476457
-0.74712512,-0.451159344,-0.288147054,-0.26797676
-0.74711795,-0.451160436,-0.288336191,-0.268152658
-0.74711107,-0.45116149,-0.288525543,-0.291410798
-0.747104475,-0.451162503,-0.28871511,-0.297376563
-0.747098165,-0.451163478,-0.288904892,-0.29468299
-0.747092137,-0.451164412,-0.289094891,-0.315113431
-0.74708639,-0.451165307,-0.289285106,-0.280606553
-0.747080921,-0.451166163,-0.289475537,-0.266317494
-0.747075728,-0.451166978,-0.289666186,-0.263596229
-0.74707081,-0.451167754,-0.289857052,-0.318842757
-0.747066165,-0.45116849,-0.290048136,-0.275545729
-0.74706179,-0.451169186,-0.290239437,-0.313458592
-0.747057684,-0.451169842,-0.290430958,-0.267196481
-0.747053845,-0.451170458,-0.290622697,-0.31677874
-0.747050271,-0.451171033,-0.290814655,-0.282090215
-0.74704696,-0.451171569,-0.291006833,-0.285186696
-0.747043911,-0.451172064,-0.29119923,-0.311583176
-0.747041122,-0.451172519,-0.291391848,-0.262252663
-0.747038591,-0.451172934,-0.291584687,-0.268257912
-0.747036316,-0.451173308,-0.291777746,-0.265517749
-0.747034295,-0.451173642,-0.291971027,-0.268613345
-0.747032528,-0.451173935,-0.29216453,-0.298007821
-0.747031012,-0.451174187,-0.292358254,-0.321594079
-0.747029745,-0.451174399,-0.292552201,-0.274999069
-0.747028726,-0.45117457,-0.292746371,-0.298601298
-0.747027954,-0.4511747,-0.292940764,-0.263646688
-0.747027426,-0.45117479,-0.293135381,-0.304860796
-0.747027141,-0.451174838,-0.293330221,-0.310930034
-0.747027098,-0.451174845,-0.293525286,-0.302331045
-0.747027294,-0.451174812,-0.293720575,-0.276097341
-0.74702773,-0.451174737,-0.29391609,-0.279220286
-0.747028401,-0.451174621,-0.294111829,-0.264700646
-0.747029309,-0.451174464,-0.294307795,-0.279592405
-0.74703045,-0.451174265,-0.294503987,-0.291558947
-0.747031823,-0.451174025,-0.294700405,-0.271124373
-0.747033428,-0.451173743,-0.29489705,-0.306692932
-0.747035261,-0.451173421,-0.295093923,-0.289192045
-0.747037323,-0.451173056,-0.295291023,-0.265761921
-0.747039611,-0.45117265,-0.295488351,-0.307307885
-0.747042125,-0.451172202,-0.295685907,-0.322297639
-0.747044862,-0.451171712,-0.295883693,-0.266295324
-0.747047822,-0.451171181,-0.296081707,-0.299042524
-0.747051002,-0.451170607,-0.296279951,-0.287391552
-0.747054403,-0.451169992,-0.296478425,-0.266830583
-0.747058021,-0.451169334,-0.29667713,-0.29667713
-0.747061857,-0.451168635,-0.296876065,-0.31765739
-0.747065908,-0.451167893,-0.297075231,-0.288162974
-0.747070173,-0.451167109,-0.297274628,-0.270519911
-0.747074652,-0.451166283,-0.297474258,-0.306398486
-0.747079342,-0.451165414,-0.29767412,-0.327441532
-0.747084243,-0.451164503,-0.297874214,-0.30681044
-0.747089353,-0.45116355,-0.298074541,-0.327881995
-0.747094671,-0.451162554,-0.298275102,-0.274413094
-0.747100195,-0.451161515,-0.298475897,-0.301460656
-0.747105926,-0.451160434,-0.298676926,-0.301663695
-0.74711186,-0.45115931,-0.298878189,-0.313822098
-0.747117998,-0.451158143,-0.299079688,-0.27814411
-0.747124337,-0.451156933,-0.299281422,-0.329209564
-0.747130878,-0.45115568,-0.299483391,-0.284509221
-0.747137618,-0.451154384,-0.299685597,-0.272713893
-0.747144556,-0.451153046,-0.29988804,-0.305885801
-0.747151692,-0.451151664,-0.300090719,-0.285086183
-0.747159023,-0.451150238,-0.300293636,-0.327320063
-0.74716655,-0.45114877,-0.30049679,-0.276457047
-0.747174271,-0.451147258,-0.300700183,-0.294686179
-0.747182184,-0.451145703,-0.300903814,-0.327985157
-0.747190289,-0.451144104,-0.301107685,-0.310140916
-0.747198585,-0.451142462,-0.301311794,-0.271180615
-0.74720707,-0.451140776,-0.301516144,-0.283425175
-0.747215744,-0.451139046,-0.301720734,-0.28361749
-0.747224605,-0.451137273,-0.301925564,-0.277771519
-0.747233652,-0.451135456,-0.302130635,-0.308173248
-0.747242885,-0.451133595,-0.302335948,-0.332569543
-0.747252302,-0.45113169,-0.302541502,-0.308592332
-0.747261902,-0.451129741,-0.302747299,-0.272472569
-0.747271685,-0.451127748,-0.302953339,-0.315071473
-0.747281649,-0.451125711,-0.303159621,-0.281938448
-0.747291793,-0.45112363,-0.303366147,-0.282130517
-0.747302116,-0.451121504,-0.303572917,-0.276251354
-0.747312618,-0.451119334,-0.303779931,-0.300742132
-0.747323297,-0.451117119,-0.30398719,-0.328306165
-0.747334152,-0.451114861,-0.304194694,-0.2981108
-0.747345183,-0.451112557,-0.304402444,-0.313534517
-0.747356388,-0.451110209,-0.304610439,-0.304610439
-0.747367767,-0.451107816,-0.304818681,-0.307866868
-0.747379318,-0.451105379,-0.30502717,-0.28672554
-0.747391041,-0.451102896,-0.305235906,-0.277764674
-0.747402935,-0.451100369,-0.30544489,-0.274900401
-0.747414998,-0.451097797,-0.305654121,-0.299541039
-0.747427231,-0.451095179,-0.305863602,-0.287511786
-0.747439631,-0.451092517,-0.306073331,-0.284648198
-0.747452199,-0.451089809,-0.306283309,-0.300157643
-0.747464933,-0.451087056,-0.306493538,-0.334077956
-0.747477833,-0.451084258,-0.306704016,-0.306704016
-0.747490897,-0.451081415,-0.306914745,-0.285430713
-0.747504125,-0.451078526,-0.307125726,-0.337838299
-0.747517516,-0.451075591,-0.307336957,-0.28889674
-0.747531069,-0.451072611,-0.307548441,-0.329076832
-0.747544783,-0.451069586,-0.307760177,-0.316992982
-0.747558657,-0.451066514,-0.307972166,-0.320291053
-0.747572691,-0.451063397,-0.308184408,-0.298938876
-0.747586884,-0.451060234,-0.308396903,-0.323816748
-0.747601234,-0.451057025,-0.308609653,-0.299351363
-0.747615742,-0.45105377,-0.308822657,-0.327352016
-0.747630406,-0.451050469,-0.309035917,-0.281222684
-0.747645226,-0.451047121,-0.309249431,-0.324711903
-0.7476602,-0.451043728,-0.309463202,-0.324936362
-0.747675328,-0.451040288,-0.309677229,-0.334451407
-0.74769061,-0.451036802,-0.309891513,-0.316089343
-0.747706044,-0.45103327,-0.310106053,-0.341116658
-0.74772163,-0.451029691,-0.310320852,-0.310320852
-0.747737367,-0.451026065,-0.310535908,-0.288798394
-0.747753254,-0.451022393,-0.310751223,-0.279676101
-0.74776929,-0.451018674,-0.310966797,-0.332734473
-0.747785475,-0.451014908,-0.311182631,-0.286288021
-0.747801808,-0.451011095,-0.311398724,-0.311398724
-0.747818289,-0.451007236,-0.311615078,-0.324079681
-0.747834916,-0.451003329,-0.311831692,-0.280648523
-0.747851688,-0.450999376,-0.312048568,-0.290205168
-0.747868606,-0.450995375,-0.312265705,-0.287284449
-0.747885669,-0.450991327,-0.312483104,-0.324982428
-0.747902875,-0.450987232,-0.312700766,-0.343970843
-0.747920224,-0.45098309,-0.312918691,-0.309789504
-0.747937716,-0.4509789,-0.31313688,-0.325662355
-0.747955349,-0.450974662,-0.313355333,-0.297687566
-0.747973123,-0.450970377,-0.313574049,-0.32298127
-0.747991038,-0.450966044,-0.313793031,-0.30124131
-0.748009092,-0.450961664,-0.314012278,-0.345413506
-0.748027285,-0.450957236,-0.314231791,-0.292235566
-0.748045617,-0.45095276,-0.314451571,-0.28615093
-0.748064086,-0.450948236,-0.314671617,-0.33669863
-0.748082692,-0.450943664,-0.31489193,-0.295998414
-0.748101435,-0.450939044,-0.315112511,-0.327717011
-0.748120314,-0.450934376,-0.31533336,-0.312180026
-0.748139328,-0.45092966,-0.315554477,-0.306087843
-0.748158476,-0.450924895,-0.315775864,-0.32524914
-0.748177758,-0.450920082,-0.31599752,-0.341277322
-0.748197173,-0.45091522,-0.316219447,-0.284597502
-0.748216721,-0.45091031,-0.316441643,-0.313277227
-0.748236401,-0.450905352,-0.316664111,-0.348330522
-0.748256213,-0.450900345,-0.31688685,-0.304211376
-0.748276155,-0.450895289,-0.317109861,-0.345649748
-0.748296228,-0.450890184,-0.317333145,-0.310986482
-0.74831643,-0.450885031,-0.317556701,-0.317556701
-0.748336762,-0.450879828,-0.317780531,-0.336847363
-0.748357222,-0.450874576,-0.318004635,-0.308464496
-0.74837781,-0.450869276,-0.318229013,-0.330958174
-0.748398525,-0.450863926,-0.318453665,-0.289792835
-0.748419367,-0.450858527,-0.318678593,-0.347359666
-0.748440335,-0.450853078,-0.318903797,-0.312525721
-0.748461428,-0.450847581,-0.319129277,-0.312746691
-0.748482647,-0.450842033,-0.319355034,-0.309774383
-0.74850399,-0.450836437,-0.319581068,-0.306797825
-0.748525458,-0.45083079,-0.31980738,-0.332599675
-0.748547048,-0.450825094,-0.32003397,-0.300831932
-0.748568762,-0.450819348,-0.320260839,-0.333071273
-0.748590597,-0.450813552,-0.320487987,-0.336512386
-0.748612555,-0.450807707,-0.320715415,-0.327129723
-0.748634634,-0.450801811,-0.320943123,-0.353037435
-0.748656833,-0.450795865,-0.321171112,-0.292265712
-0.748679153,-0.45078987,-0.321399382,-0.314971394
-0.748701593,-0.450783824,-0.321627933,-0.308762816
-0.748724151,-0.450777727,-0.321856767,-0.299326793
-0.748746828,-0.450771581,-0.322085884,-0.331748461
-0.748769624,-0.450765383,-0.322315283,-0.309422672
-0.748792537,-0.450759136,-0.322544967,-0.335446766
-0.748815567,-0.450752837,-0.322774934,-0.326002683
-0.748838713,-0.450746489,-0.323005187,-0.323005187
-0.748861976,-0.450740089,-0.323235725,-0.336165154
-0.748885354,-0.450733638,-0.323466548,-0.346109206
-0.748908848,-0.450727137,-0.323697658,-0.304275799
-0.748932456,-0.450720585,-0.323929054,-0.310971892
-0.748956178,-0.450713981,-0.324160738,-0.304711094
-0.748980014,-0.450707327,-0.324392709,-0.343856272
-0.749003963,-0.450700621,-0.324624969,-0.305147471
-0.749028025,-0.450693864,-0.324857518,-0.318360368
-0.749052199,-0.450687056,-0.325090356,-0.357599392
-0.749076484,-0.450680196,-0.325323484,-0.338336423
-0.749100881,-0.450673284,-0.325556902,-0.322301333
-0.749125389,-0.450666322,-0.325790611,-0.306243174
-0.749150007,-0.450659307,-0.326024612,-0.355366827
-0.749174735,-0.450652241,-0.326258904,-0.300158192
-0.749199573,-0.450645123,-0.326493489,-0.303638945
-0.749224519,-0.450637953,-0.326728367,-0.316926516
-0.749249574,-0.450630731,-0.326963539,-0.330233174
-0.749274737,-0.450623457,-0.327199004,-0.314111044
-0.749300008,-0.45061613,-0.327434765,-0.317611722
-0.749325386,-0.450608752,-0.32767082,-0.347331069
-0.74935087,-0.450601321,-0.327907171,-0.301674597
-0.749376461,-0.450593838,-0.328143818,-0.337988133
-0.749402158,-0.450586303,-0.328380762,-0.357935031
-0.749427961,-0.450578715,-0.328618003,-0.358193623
-0.749453868,-0.450571075,-0.328855542,-0.31570132
-0.74947988,-0.450563381,-0.32909338,-0.348838983
-0.749505996,-0.450555635,-0.329331516,-0.362264668
-0.749532216,-0.450547837,-0.329569951,-0.306500054
-0.749558539,-0.450539985,-0.329808687,-0.303423992
-0.749584965,-0.45053208,-0.330047723,-0.316845814
-0.749611494,-0.450524122,-0.33028706,-0.310469836
-0.749638125,-0.450516112,-0.330526699,-0.353663568
-0.749664857,-0.450508047,-0.33076664,-0.324151307
-0.749691691,-0.45049993,-0.331006884,-0.364107572
-0.749718626,-0.450491759,-0.33124743,-0.321310007
-0.749745661,-0.450483535,-0.331488281,-0.334803164
-0.749772796,-0.450475257,-0.331729436,-0.298556492
-0.749800031,-0.450466926,-0.331970896,-0.331970896
-0.749827365,-0.450458541,-0.332212661,-0.305635648
-0.749854798,-0.450450102,-0.332454733,-0.362375659
-0.74988233,-0.450441609,-0.332697111,-0.302754371
-0.749909959,-0.450433062,-0.332939796,-0.339598592
-0.749937687,-0.450424462,-0.333182789,-0.306528166
-0.749965512,-0.450415807,-0.33342609,-0.313420525
-0.749993433,-0.450407098,-0.333669699,-0.313649517
-0.750021452,-0.450398335,-0.333913619,-0.317217938
-0.750049566,-0.450389517,-0.334157848,-0.337499426
-0.750077777,-0.450380645,-0.334402388,-0.321026292
-0.750106083,-0.450371719,-0.334647239,-0.361419018
-0.750134484,-0.450362738,-0.334892401,-0.365032717
-0.750162979,-0.450353702,-0.335137876,-0.301624088
-0.750191569,-0.450344612,-0.335383664,-0.308552971
-0.750220253,-0.450335466,-0.335629765,-0.325560872
-0.750249031,-0.450326266,-0.335876179,-0.309006085
-0.750277902,-0.450317011,-0.336122909,-0.336122909
-0.750306866,-0.450307701,-0.336369954,-0.306096658
-0.750335923,-0.450298336,-0.336617314,-0.34334966
-0.750365071,-0.450288915,-0.33686499,-0.34023364
-0.750394312,-0.450279439,-0.337112984,-0.340484114
-0.750423644,-0.450269908,-0.337361295,-0.350855747
-0.750453068,-0.450260321,-0.337609924,-0.35449042
-0.750482582,-0.450250679,-0.337858871,-0.361508992
-0.750512186,-0.450240981,-0.338108138,-0.371918952
-0.750541881,-0.450231227,-0.338357725,-0.311289107
-0.750571666,-0.450221418,-0.338607632,-0.348765861
-0.75060154,-0.450211553,-0.33885786,-0.33885786
-0.750631503,-0.450201631,-0.339108409,-0.369628166
-0.750661555,-0.450191654,-0.339359281,-0.369901616
-0.750691695,-0.450181621,-0.339610475,-0.332818266
-0.750721923,-0.450171531,-0.339861993,-0.339861993
